census c##11,>=,29,10,>=,0#42691
census c##7,=,4,4,=,4,6,=,3,13,=,0,11,>=,19,2,=,11,12,=,38#1400
census c##2,=,11,4,=,2#7243
census c##3,<=,8,5,=,4,10,<=,0,8,=,1,4,=,4,13,=,0,0,<=,20#229
census c##11,<=,39,10,<=,0#33132
census c##0,>=,15,9,<=,0,3,>=,12#7545
census c##0,>=,34,13,=,1,9,>=,0,8,=,1,4,=,0#121
census c##0,<=,12,11,>=,39#9113
census c##12,=,38,3,<=,12,6,=,0,8,=,1,10,>=,0,4,=,2#15769
census c##7,=,4,0,<=,11#11288
census c##4,=,2#22379
census c##2,=,15#10878
census c##11,>=,39,1,=,3,0,<=,12,3,>=,8#6354
census c##13,=,0,3,>=,5,5,=,5,12,=,38,6,=,0,0,<=,26#300
census c##4,=,4,1,=,3,9,>=,0,3,>=,9,7,=,4#5513
census c##13,=,0#37155
census c##4,=,0,9,>=,0,13,=,0,10,>=,0,11,>=,39#4614
census c##9,<=,76#46377
census c##11,>=,49#9681
census c##9,<=,0,3,<=,9,11,>=,78,10,<=,0,13,=,1,1,=,3#40
census c##10,<=,0,6,=,1,7,=,4,3,<=,14#10222
census c##0,<=,19,7,=,2,2,=,9,4,=,4#175
census c##7,=,4,5,=,0,6,=,0#799
census c##6,=,3,9,<=,0,13,=,0,11,<=,19,2,=,9#95
census c##0,>=,14,13,=,1,3,<=,9,9,>=,0,8,=,1,12,=,38#3687
census c##9,>=,0,0,>=,72,7,=,4,12,=,38,5,=,11#3
census c##1,=,3,6,=,3,9,<=,0,11,<=,49,4,=,4,2,=,15#1580
census c##11,>=,44,1,=,3,2,=,9,5,=,11,3,>=,12#449
census c##10,<=,0,3,<=,12,12,=,38,0,<=,23,8,=,0,6,=,1#2703
census c##11,>=,49,6,=,0,0,>=,20,2,=,8#132
census c##9,>=,0#48842
census c##9,<=,0,4,=,2,13,=,1,7,=,4,10,>=,0#7284
census c##4,=,0,6,=,4,10,>=,0,5,=,7,13,=,0#305
census c##3,<=,12,13,=,1,2,=,9,6,=,0,12,=,38,8,=,1,11,<=,39#1012
census c##4,=,0,2,=,11,7,=,4#2094
census c##10,<=,0#46560
census c##4,=,4,10,>=,0,9,<=,0#15440
census c##8,=,1#32650
census c##9,>=,0,4,=,2#22379
census c##10,<=,50,7,=,4,11,>=,39,5,=,12,9,<=,0,2,=,11#180
census c##9,<=,0,8,=,0#15254
census c##2,=,12,13,=,0,12,=,38,4,=,4,1,=,3,6,=,1,0,>=,10#151
census c##3,<=,13,12,=,38,2,=,12,5,=,3,9,>=,0,4,=,2,8,=,1#430
census c##4,=,2,13,=,0,11,<=,49,0,<=,21#4890
census c##7,=,4,11,<=,44,2,=,15,6,=,0#2214
census c##4,=,4,8,=,1,3,<=,12,0,>=,7,12,=,38#4411
census c##0,<=,25,13,=,0,4,=,0,10,<=,0,11,<=,39#2273
census c##6,=,0,4,=,2#19704
census c##4,=,2,7,=,4,6,=,0,12,=,38,11,<=,39,0,<=,32#5897
census c##5,=,3,2,=,15,1,=,6#57
census c##5,=,0,6,=,0,0,<=,40,4,=,2,8,=,1#812
census c##6,=,3,5,=,7,3,<=,9,7,=,4,9,<=,0#993
census c##10,<=,0,13,=,0#36017
census c##12,=,38,8,=,1,0,<=,12#7541
census c##11,>=,39#37155
census c##3,<=,11,1,=,4,0,<=,23#375
census c##7,=,4,11,<=,39,3,>=,8,10,>=,0,4,=,0,13,=,0,6,=,1#1803
census c##7,=,4,11,>=,42,1,=,3,10,<=,51,4,=,2,6,=,0,8,=,1#4648
census c##11,<=,39,2,=,9,5,=,9,4,=,2#620
census c##3,<=,4,10,>=,0,0,>=,23,9,>=,0#1541
census c##8,=,0,2,=,9,4,=,4,0,>=,13,11,>=,39,13,=,0#360
census c##9,>=,0,3,<=,10,12,=,38,8,=,0#10841
census c##4,=,0,3,>=,8,13,=,0,0,>=,19,12,=,38#3653
census c##11,<=,59,2,=,15,0,>=,16,10,<=,0#5226
census c##12,=,38,3,>=,9#24217
census c##7,=,4,0,>=,4,1,=,3#26617
census c##3,<=,12,12,=,38,9,>=,0,4,=,0,7,=,4,13,=,0#4556
census c##9,>=,122,7,=,4,6,=,0,11,>=,29,12,=,38#155
census c##13,=,0,7,=,4,1,=,5,8,=,0,4,=,6,3,<=,8#35
census c##6,=,0,0,>=,15,8,=,1,7,=,4,1,=,3#9282
census c##2,=,11,10,>=,0,1,=,3#11682
census c##12,=,25,6,=,1,2,=,5,1,=,3,8,=,0,13,=,0#3
census c##0,>=,8#40410
census c##11,>=,34,5,=,7,0,>=,5,6,=,1#917
census c##3,<=,4,12,=,38,10,>=,0,4,=,4,9,<=,0,8,=,0,2,=,6#50
census c##6,=,5#2331
census c##6,=,1,7,=,4,8,=,0,13,=,0,9,>=,0#4650
census c##10,<=,0,9,>=,0,4,=,4,0,<=,17,1,=,3,12,=,38#8701
census c##11,>=,57,8,=,1#3305
census c##0,<=,0,8,=,0,10,>=,0#295
census c##10,<=,0,9,>=,0,7,=,2,6,=,0#956
census c##8,=,1,6,=,1,4,=,0,5,=,5,0,>=,34,7,=,4#14
census c##11,>=,39,13,=,0,3,>=,3,0,<=,40,10,<=,0#23273
census c##4,=,6,1,=,3,10,<=,0,13,=,0,12,=,38,6,=,1,9,>=,0#369
census c##7,=,4#41762
census c##7,=,4,10,<=,0,9,<=,0#36164
census c##9,>=,0,7,=,4,8,=,0,12,=,38,13,=,0,4,=,0#2941
census c##13,=,0,12,=,38,1,=,3,3,<=,9,9,<=,28#17730
census c##4,=,2,2,=,15,3,>=,9#4179
census c##2,=,11,7,=,4,3,<=,8#13387
census c##5,=,3,10,>=,51,11,>=,49#134
census c##0,<=,31,4,=,0#4705
census c##3,<=,12,8,=,0#15102
census c##3,<=,12,10,>=,0,5,=,3,0,>=,20#3229
census c##10,>=,0,7,=,2,11,<=,39,2,=,11,4,=,4,6,=,2,0,>=,5#53
census c##11,<=,39,0,>=,28,5,=,6,2,=,11,13,=,0,4,=,2#133
census c##13,=,1,0,<=,21,3,<=,8#870
census c##8,=,1,13,=,0,7,=,4,12,=,38#17905
census c##8,=,1,4,=,0,0,<=,48,7,=,2,5,=,7,1,=,3#23
census c##10,<=,0,11,>=,39,7,=,4,4,=,4#8099
census c##8,=,1,5,=,7,0,>=,52,3,>=,8,1,=,4,6,=,0,9,>=,0#2
census c##3,>=,12,4,=,2,7,=,4,2,=,9,1,=,1,10,>=,0#273
census c##8,=,1,5,=,12,2,=,15,10,<=,0,4,=,2,9,<=,52,11,>=,39#109
census c##10,>=,0,3,<=,12,0,<=,23,6,=,0,13,=,1#2743
census c##12,=,38,1,=,3,3,>=,8,4,=,2,10,<=,0,9,>=,98,11,<=,39#254
census c##5,=,2,1,=,3,4,=,2#2879
census c##8,=,0,0,<=,47,11,<=,39#12922
census c##2,=,11,5,=,6#1531
census c##3,>=,8,10,>=,0,7,=,4,11,<=,49,8,=,0,2,=,11#3864
census c##6,=,0,3,<=,5,1,=,1,5,=,13,2,=,0#5
census c##12,=,38,11,>=,39,10,<=,58#32965
census c##7,=,4,10,<=,0,4,=,2,1,=,0,6,=,0#507
census c##5,=,4,8,=,1#1395
census c##13,=,0,10,<=,0,7,=,4,3,<=,8,5,=,6#1573
census c##1,=,3,13,=,0,7,=,4,9,<=,0,6,=,1,8,=,1,3,<=,3#155
census c##4,=,2,1,=,3,13,=,0,8,=,1#7267
census c##13,=,0,9,<=,0,1,=,3,5,=,7,2,=,11,4,=,5,7,=,4#54
census c##2,=,11,6,=,0#6388
census c##10,>=,0,6,=,3#7581
census c##4,=,2,0,>=,29,9,>=,0,7,=,4#8105
census c##6,=,0,7,=,4,0,>=,39,4,=,2#3254
census c##2,=,7,11,>=,59,4,=,2,1,=,3,13,=,1,12,=,38,9,>=,0#20
census c##4,=,5,6,=,1,2,=,0,0,<=,16,1,=,3,13,=,0#4
census c##0,>=,22,12,=,38#20400
census c##6,=,1,2,=,11,4,=,3,9,<=,0,13,=,0,10,<=,0,5,=,2#14
census c##0,<=,1,10,>=,0,1,=,3,7,=,4#977
census c##5,=,9,13,=,1#2784
census c##4,=,4,11,>=,14#15423
census c##2,=,10#594
census c##8,=,1,13,=,0,10,<=,0,12,=,25,4,=,2,5,=,2,3,<=,2#24
census c##13,=,0,10,<=,0,1,=,5,11,<=,39,2,=,15,12,=,38,3,<=,9#290
census c##1,=,3,12,=,38#30145
census c##12,=,38,5,=,2,3,<=,8,9,<=,0,13,=,0#2726
census c##10,>=,0,6,=,1,8,=,1,0,<=,7,4,=,4#991
census c##10,<=,0,7,=,4,5,=,10,1,=,1,12,=,38#340
census c##0,>=,20,1,=,3,6,=,0,7,=,2,10,<=,0,5,=,3,9,<=,0#22
census c##4,=,2,6,=,0,1,=,3,8,=,1#12737
census c##6,=,1,0,<=,13,13,=,0,1,=,3#3498
census c##13,=,0,3,>=,9,6,=,1,7,=,4,1,=,3#3853
census c##3,<=,9,10,>=,0,9,<=,0,2,=,15,0,>=,59,13,=,0,8,=,1#28
census c##0,>=,21,6,=,1#5653
census c##8,=,1,12,=,38,7,=,4,3,<=,12#23997
census c##3,<=,3,5,=,6,1,=,3,12,=,21,2,=,5,0,>=,44,13,=,0#1
census c##8,=,0,7,=,4,3,>=,10,1,=,3,10,<=,0#2541
census c##7,=,4,10,>=,0,3,<=,8,0,>=,23#8177
census c##4,=,0,7,=,4,6,=,1,8,=,1,13,=,1,9,>=,0#266
census c##1,=,3,0,>=,21,8,=,0,12,=,38#4088
census c##10,<=,0,3,<=,9,4,=,2,12,=,38#11938
census c##1,=,3,7,=,4,5,=,3,2,=,9,9,>=,112#77
census c##7,=,4,6,=,0,3,>=,9,5,=,12#379
census c##13,=,1,12,=,38,0,<=,22,11,>=,49,9,>=,0,1,=,3,7,=,4#964
census c##3,<=,12,4,=,4#15246
census c##13,=,0,5,=,0,7,=,1,11,>=,39#118
census c##3,<=,9,6,=,0,11,<=,19,8,=,1,5,=,3,4,=,2#40
census c##3,<=,12,8,=,0,5,=,9,6,=,1#645
census c##11,>=,59#3853
census c##5,=,10,2,=,11,7,=,4,11,<=,29,10,<=,0,3,>=,8#17
census c##2,=,6,12,=,38,4,=,0,0,<=,13#9
census c##4,=,2,9,>=,0,11,<=,49,12,=,38#16859
census c##3,>=,8,5,=,3,1,=,3,10,<=,0,11,<=,49,8,=,0#1096
census c##3,<=,9,11,<=,9,5,=,5,13,=,0,1,=,3#30
census c##13,=,0,3,>=,5,2,=,0,9,>=,0,5,=,2,10,>=,0,8,=,1#201
census c##4,=,5,7,=,4,3,<=,12,13,=,0,12,=,38,9,<=,0,5,=,2#99
census c##13,=,1,1,=,4,2,=,9#266
census c##1,=,3,10,>=,0,2,=,9,13,=,0#3090
census c##2,=,12,6,=,5,4,=,2,9,<=,0,7,=,4,13,=,1#98
census c##3,>=,9#26650
census c##5,=,7,10,>=,0,0,>=,1,13,=,0,6,=,3#1142
census c##11,<=,36,12,=,20,8,=,0,6,=,1,1,=,3,5,=,9#1
census c##0,<=,20,9,<=,0#23613
census c##9,<=,0,7,=,1,3,<=,9,12,=,34,10,>=,0#62
census c##0,>=,22,5,=,2#2868
census c##1,=,6,6,=,4,5,=,3,7,=,4,12,=,38,9,<=,0,11,>=,39#18
census c##3,<=,10,5,=,0,4,=,2,7,=,4#949
census c##8,=,0,4,=,6,9,>=,0,7,=,4,12,=,38,10,<=,72#915
census c##13,=,1,8,=,1#9918
census c##8,=,0,6,=,3,10,>=,0,0,<=,3,1,=,3,2,=,8,12,=,38#6
census c##5,=,0,13,=,0,6,=,4,7,=,4,10,<=,0#726
census c##9,>=,0,5,=,3#6086
census c##3,<=,5,2,=,0#1389
census c##0,<=,38,8,=,1,6,=,0#16175
census c##4,=,0,5,=,4#90
census c##4,=,4,8,=,0#7218
census c##6,=,4,9,>=,0,3,>=,10,1,=,3,5,=,0,7,=,4,2,=,8#32
census c##0,>=,17,2,=,11#9551
census c##11,>=,39,9,>=,0,2,=,15,0,<=,6,3,<=,9,6,=,1,5,=,5#15
census c##11,<=,64,6,=,1#12298
census c##3,>=,13,2,=,12,0,>=,26,6,=,0,9,<=,0,1,=,3,8,=,1#316
census c##7,=,4,6,=,0,3,<=,10,5,=,4,13,=,0,8,=,1#588
census c##4,=,2,7,=,4#20054
census c##4,=,5,1,=,3#1119
census c##5,=,0#5611
census c##8,=,1,9,>=,0,11,<=,6#223
census c##2,=,15,10,<=,0,5,=,9,3,<=,9,8,=,0,6,=,2#7
census c##1,=,3,4,=,2,3,>=,9,13,=,1,6,=,0,12,=,38#3668
census c##10,<=,0,7,=,2#4525
census c##12,=,38,13,=,0,11,<=,39,8,=,0,3,<=,8,4,=,4,5,=,0#510
census c##3,>=,6,1,=,3,7,=,4,6,=,3,0,>=,0,8,=,1,2,=,1#259
census c##4,=,4,13,=,0#15384
census c##0,>=,40,6,=,1,12,=,38,13,=,0,10,<=,0#1260
census c##13,=,0,0,<=,0,4,=,4,1,=,3,2,=,1,3,>=,6#213
census c##4,=,4,2,=,11,7,=,4,6,=,3,1,=,5,5,=,4,0,<=,16#13
census c##3,>=,4,7,=,4,1,=,3,6,=,3,5,=,7,10,<=,0,4,=,4#886
census c##13,=,0,3,<=,9,6,=,0#8435
census c##4,=,2,6,=,5,13,=,1#1083
census c##11,<=,39,12,=,38,3,<=,8,5,=,11#1351
census c##11,<=,39,4,=,4,8,=,0#6195
census c##11,<=,39,5,=,7,10,>=,0,1,=,3,4,=,3,8,=,1#21
census c##10,<=,0,1,=,3,5,=,11,6,=,0,7,=,4,4,=,2,8,=,1#1379
census c##6,=,1,1,=,3,12,=,38,7,=,4#7289
census c##6,=,2,11,<=,49,12,=,38,9,>=,0,10,<=,0#1001
census c##6,=,3,12,=,21,0,<=,1,5,=,7#1
census c##11,<=,44,12,=,38,1,=,3,9,<=,0#22339
census c##13,=,1,10,>=,0#11687
census c##0,<=,39,1,=,6,2,=,15#461
census c##4,=,4,12,=,38,1,=,3#10892
census c##12,=,38,13,=,1,9,>=,81,10,<=,0,3,<=,12,8,=,1,6,=,0#1060
census c##12,=,38,6,=,1,2,=,11,11,<=,39#2674
census c##13,=,0,6,=,4,0,<=,17,11,>=,39#1189
census c##8,=,1,9,<=,0,10,>=,0,4,=,4,13,=,0,3,<=,8,5,=,0#242
census c##6,=,0,13,=,1,9,>=,0,3,<=,13,8,=,1,7,=,4#7401
census c##0,>=,13,10,<=,0,11,<=,39,3,<=,11,13,=,0,9,>=,0#13936
census c##11,<=,44,12,=,38,13,=,1,2,=,9#1812
census c##11,<=,39,13,=,0,8,=,1,2,=,15,4,=,4#1791
census c##7,=,4,12,=,38,11,<=,39,10,<=,0#25112
census c##0,>=,19#26496
census c##3,<=,3#1794
census c##6,=,1#12583
census c##12,=,38,11,<=,19,9,>=,0,0,<=,4,2,=,15,1,=,3#441
census c##13,=,0,11,>=,39,8,=,1,2,=,11,7,=,4#6145
census c##0,<=,13,4,=,0,11,>=,39#557
census c##4,=,4,10,>=,0#16117
census c##6,=,0,9,>=,0,7,=,4#17858
census c##12,=,38,13,=,0#33138
census c##11,<=,54,5,=,3,8,=,0,10,<=,0,7,=,4,6,=,5#265
census c##6,=,0,13,=,0,0,>=,17#7878
census c##4,=,2,7,=,4,1,=,3,2,=,9,6,=,0,12,=,38#1965
census c##12,=,38,11,>=,39,13,=,0#23585
census c##12,=,32,7,=,4#139
census c##11,<=,39,8,=,1,5,=,7,7,=,2,1,=,3,4,=,4#137
census c##4,=,0,9,<=,0,6,=,4,10,<=,0,3,>=,9#1151
census c##12,=,38,0,>=,46,4,=,0,7,=,4,13,=,0,1,=,6,3,>=,8#6
census c##0,>=,31#12366
census c##3,>=,14,11,<=,29,13,=,0,2,=,14#46
census c##7,=,4,5,=,2#5504
census c##5,=,5,1,=,3,4,=,2,9,<=,0,0,>=,50,13,=,0,6,=,0#10
census c##4,=,4,11,>=,39,1,=,3,2,=,11,6,=,3#1023
census c##11,<=,39,8,=,1,7,=,4,13,=,1#4221
census c##2,=,9,8,=,0,10,>=,0,9,>=,0,11,<=,39#1815
census c##10,>=,0,13,=,0#37155
census c##1,=,3,2,=,9,12,=,38#4713
census c##10,<=,51,2,=,11#15601
census c##9,>=,0,3,>=,12,0,>=,33#2709
census c##12,=,38,0,<=,3,3,>=,9,10,<=,0,11,>=,19,6,=,3,9,>=,0#733
census c##4,=,2,11,>=,78#329
census c##11,>=,39,2,=,9,9,>=,0,8,=,0,1,=,3,10,<=,0,12,=,34#5
census c##4,=,2,10,<=,0,1,=,3,2,=,9,6,=,2#19
census c##10,<=,0,13,=,0,2,=,11,11,>=,39,12,=,38#8957
census c##0,>=,18,3,>=,8#24457
census c##13,=,0,11,<=,39,0,>=,42#2911
census c##6,=,1,1,=,3,12,=,38,4,=,0,10,<=,0,8,=,0,5,=,3#183
census c##1,=,3,12,=,38,7,=,4,0,>=,16,11,>=,59,2,=,9#235
census c##12,=,38,1,=,3,13,=,0,11,<=,39#18040
census c##0,<=,18,5,=,3,4,=,2,12,=,38,9,<=,0,3,<=,8#143
census c##7,=,4,2,=,8,0,>=,41,6,=,0#71
census c##0,>=,16,13,=,0,7,=,2,1,=,5,8,=,1,10,<=,0#59
census c##2,=,11,3,<=,8,0,<=,21,5,=,3#480
census c##0,<=,50,13,=,0,3,<=,8,4,=,0,8,=,0#1703
census c##1,=,3,5,=,9,7,=,4,12,=,38#2788
census c##4,=,4,8,=,1,3,>=,5#8496
census c##12,=,38,10,<=,0,5,=,7,7,=,2,9,>=,0,13,=,0,4,=,0#100
census c##6,=,3,13,=,0,1,=,3,0,<=,24,4,=,4,2,=,11,12,=,38#1414
census c##11,<=,34,4,=,2#2766
census c##9,<=,0#44807
census c##2,=,15,8,=,1,7,=,4,3,<=,9,9,<=,0,12,=,38#5145
census c##0,>=,1,9,>=,0,10,<=,0,8,=,1#30627
census c##2,=,15,5,=,7,6,=,3#442
census c##2,=,9,12,=,38,8,=,0,9,>=,0,7,=,2,3,<=,12,13,=,0#192
census c##9,<=,0,10,<=,0,4,=,2,1,=,1,12,=,38,11,<=,49,2,=,2#8
census c##10,>=,0,3,<=,8,5,=,11,11,<=,39#1472
census c##9,>=,0,2,=,11,6,=,0,7,=,4,8,=,1#5792
census c##10,<=,0,3,>=,13,2,=,12,9,>=,0#2433
census c##12,=,38,2,=,15#10094
census c##6,=,1,11,>=,39,1,=,3,12,=,38,2,=,11,4,=,4#1114
census c##11,<=,11,6,=,3,10,<=,0#483
census c##11,>=,44,10,>=,0#13418
census c##5,=,11,6,=,0,13,=,1,9,>=,0,2,=,9#467
census c##12,=,38,8,=,1,6,=,0,4,=,2,9,>=,0,7,=,4#16520
census c##2,=,15,0,<=,2,4,=,4,5,=,0,12,=,38,6,=,3,9,<=,0#78
census c##1,=,0#1432
census c##7,=,4,0,<=,14,13,=,0#13351
census c##5,=,0,7,=,4#4578
census c##12,=,38,3,>=,13,13,=,1,6,=,1,5,=,3,0,<=,21,8,=,0#14
census c##1,=,5,10,<=,0,5,=,4#623
census c##9,<=,0,3,>=,8,10,>=,0,6,=,0,2,=,11#5809
census c##0,>=,17,7,=,4,4,=,2,13,=,1,6,=,0#6970
census c##6,=,4,3,>=,8,0,<=,19,12,=,38,10,<=,0#1542
census c##3,>=,13,7,=,4#3622
census c##1,=,3,8,=,1,10,>=,40,5,=,2,12,=,38,9,<=,0,2,=,11#60
census c##7,=,4,8,=,1,0,>=,34,1,=,5#1034
census c##10,>=,74,0,>=,40,11,>=,39,8,=,1,7,=,4,2,=,9,5,=,0#1
census c##2,=,15,5,=,7,9,<=,0,13,=,0,4,=,4,6,=,1,8,=,0#121
census c##0,>=,24#20211
census c##7,=,4,2,=,7,3,<=,11#1368
census c##12,=,38,11,>=,27,10,<=,0,0,<=,3,3,<=,4#50
census c##10,>=,0#48842
census c##1,=,4,2,=,8,10,<=,0,12,=,11,9,<=,0,11,>=,39,13,=,1#1
census c##5,=,0,2,=,1,9,>=,0#100
census c##12,=,38,11,>=,64,10,<=,50,2,=,9,5,=,0,1,=,3#9
census c##9,>=,0,11,<=,39#34490
census c##3,>=,8,9,>=,0,7,=,4,0,<=,23#21127
census c##3,<=,1,2,=,3,9,<=,0,11,<=,39#195
census c##2,=,11,11,<=,39,10,<=,0,13,=,0,3,>=,8#9959
census c##5,=,3#6086
census c##13,=,1,12,=,38,2,=,14,0,>=,23,6,=,5,11,<=,39#7
census c##11,>=,39,4,=,2,9,>=,0,13,=,1#9056
census c##3,<=,8,13,=,0,9,<=,0#18523
census c##6,=,0,7,=,4,11,>=,15,9,<=,0#15364
census c##13,=,1,12,=,1,3,>=,12,6,=,0,7,=,4,10,<=,0#19
census c##1,=,3,4,=,4,13,=,0,2,=,11#3778
census c##13,=,0,0,<=,1,8,=,0,11,>=,5,10,>=,0,3,>=,5,12,=,38#658
census c##5,=,5,7,=,4,6,=,1#373
census c##12,=,38,9,<=,0,11,<=,39,2,=,11,1,=,3,10,<=,0#7301
census c##5,=,7,2,=,11,7,=,2,6,=,2,4,=,0#5
census c##6,=,1,3,<=,8#5182
census c##8,=,0,12,=,38,6,=,5,4,=,2,10,<=,0,0,>=,6#1845
census c##2,=,9#8025
census c##1,=,3#33906
census c##1,=,3,10,<=,0,12,=,38#28803
census c##3,>=,7,10,>=,0,7,=,2#3973
census c##7,=,4,2,=,1#1485
census c##4,=,2,7,=,4,13,=,1,5,=,3,11,>=,54,10,<=,0#454
census c##4,=,2,10,<=,0,7,=,4,6,=,5#1809
census c##2,=,9,7,=,4,0,<=,9,1,=,3#889
census c##8,=,1,7,=,4,6,=,0#17857
census c##12,=,38,5,=,10,11,<=,39#640
census c##0,<=,1,13,=,0#1457
census c##5,=,11,12,=,38,13,=,0,0,<=,12#1692
census c##4,=,0#6633
census c##13,=,0,0,>=,7,10,<=,0,7,=,4#24107
census c##4,=,2,11,>=,49,10,<=,0#5616
census c##12,=,38,7,=,4,9,<=,0,2,=,11#11730
census c##2,=,11,11,<=,47,1,=,3,0,>=,16,9,<=,0,6,=,0,7,=,0#19
census c##3,<=,9,8,=,1,5,=,11#2099
census c##8,=,0,3,>=,8,10,>=,0,5,=,0#3603
census c##4,=,2,9,<=,0,11,<=,4#114
census c##2,=,11,4,=,2,8,=,1#6446
census c##8,=,1,12,=,38,13,=,0,11,>=,24#18227
census c##2,=,9,8,=,0,9,<=,0,0,>=,54,5,=,3#4
census c##12,=,38,7,=,4,9,>=,0,10,>=,0#38493
census c##11,>=,41,8,=,0,12,=,38#2365
census c##3,<=,8#22192
census c##8,=,1,10,<=,55,11,>=,44,2,=,12,7,=,4,12,=,38#758
census c##11,<=,9,9,>=,0,0,<=,3#257
census c##11,>=,39,12,=,38,3,>=,12,7,=,4,2,=,9#5512
census c##4,=,2,5,=,4,0,>=,28,6,=,0,13,=,0,1,=,5#218
census c##7,=,4,8,=,0,0,<=,2#1082
census c##7,=,4,9,>=,0,2,=,5,3,>=,3#818
census c##12,=,38,0,<=,8#8742
census c##6,=,3,11,<=,28,13,=,0,10,>=,0,8,=,0,0,<=,18,7,=,4#1135
census c##9,>=,0,11,>=,49,8,=,1,6,=,0#5789
census c##7,=,4,9,<=,0,13,=,0,11,>=,39,2,=,15,6,=,3,3,<=,9#876
census c##9,<=,0,3,<=,8,7,=,4,2,=,11#12468
census c##4,=,2,3,<=,11#15717
census c##12,=,38,1,=,3,2,=,15,0,>=,4,10,<=,0,7,=,4#5100
census c##8,=,1,13,=,1,7,=,4#9065
census c##8,=,0,10,>=,0,6,=,5,3,<=,12,1,=,3,0,<=,21,12,=,38#679
census c##2,=,11,0,>=,32,10,>=,0,13,=,1#942
census c##9,>=,0,12,=,38,2,=,11,4,=,4#4286
census c##8,=,0,5,=,7,6,=,4,7,=,4,9,<=,0,1,=,3,0,<=,18#166
census c##4,=,4#16117
census c##5,=,3,11,<=,39#3140
census c##6,=,4,3,>=,8,1,=,3,7,=,4,8,=,1,5,=,13#41
census c##2,=,15,0,>=,3,7,=,4,8,=,0#3045
census c##4,=,0,9,<=,0#6199
census c##9,>=,0,0,>=,5,6,=,3,3,>=,9,2,=,15#1144
census c##8,=,0,0,<=,18#8354
census c##11,<=,49,10,<=,50,5,=,2#5440
census c##13,=,0,7,=,4,0,<=,1#1285
census c##8,=,0,12,=,38,13,=,0,3,<=,12,1,=,6#557
census c##13,=,1,3,<=,14,12,=,18#55
census c##1,=,3,6,=,1,0,>=,28,5,=,6,11,<=,39,10,<=,0,7,=,4#121
